2023-11-28 17:10:17,543 DEBUG   HandlerThread:23747 [system_monitor.py:probe():223] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.11.5', 'heartbeatAt': '2023-11-28T22:10:17.409638', 'startedAt': '2023-11-28T22:10:16.805849', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/jakesansom/Desktop/CompilersProject/train_embed.py', 'codePathLocal': 'train_embed.py', 'codePath': 'train_embed.py', 'git': {'remote': 'https://github.com/jhsansom/advanced-compilers.git', 'commit': '7011d423b98cb328fa5515513bdee5e99aafa316'}, 'email': 'jhsansom@gmail.com', 'root': '/Users/jakesansom/Desktop/CompilersProject', 'host': 'Jakes-MacBook-Air-2.local', 'username': 'jakesansom', 'executable': '/opt/anaconda3/envs/compilers2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'/': {'total': 460.4317207336426, 'used': 9.275474548339844}}, 'memory': {'total': 16.0}}
2023-11-28 17:10:17,543 INFO    HandlerThread:23747 [system_monitor.py:probe():224] Finished collecting system info
2023-11-28 17:10:17,543 INFO    HandlerThread:23747 [system_monitor.py:probe():227] Publishing system info
2023-11-28 17:10:17,543 DEBUG   HandlerThread:23747 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-28 17:10:17,544 DEBUG   HandlerThread:23747 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-28 17:10:17,544 DEBUG   HandlerThread:23747 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-28 17:10:18,273 INFO    Thread-12 :23747 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/conda-environment.yaml
2023-11-28 17:10:18,274 INFO    Thread-12 :23747 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/requirements.txt
2023-11-28 17:10:19,335 DEBUG   HandlerThread:23747 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-28 17:10:19,335 INFO    HandlerThread:23747 [system_monitor.py:probe():229] Finished publishing system info
2023-11-28 17:10:19,337 DEBUG   SenderThread:23747 [sender.py:send():380] send: files
2023-11-28 17:10:19,338 INFO    SenderThread:23747 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-28 17:10:19,401 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: stop_status
2023-11-28 17:10:19,401 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: stop_status
2023-11-28 17:10:19,402 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-28 17:10:19,629 DEBUG   SenderThread:23747 [sender.py:send():380] send: telemetry
2023-11-28 17:10:19,630 DEBUG   SenderThread:23747 [sender.py:send():380] send: exit
2023-11-28 17:10:19,630 INFO    SenderThread:23747 [sender.py:send_exit():585] handling exit code: 1
2023-11-28 17:10:19,631 INFO    SenderThread:23747 [sender.py:send_exit():587] handling runtime: 2
2023-11-28 17:10:19,631 INFO    SenderThread:23747 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-28 17:10:19,631 INFO    SenderThread:23747 [sender.py:send_exit():593] send defer
2023-11-28 17:10:19,632 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:19,632 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-28 17:10:19,632 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:19,632 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-28 17:10:19,632 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 1
2023-11-28 17:10:19,632 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:19,632 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-28 17:10:19,632 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:19,632 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-28 17:10:19,632 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 2
2023-11-28 17:10:19,632 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:19,632 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-28 17:10:19,632 INFO    HandlerThread:23747 [system_monitor.py:finish():203] Stopping system monitor
2023-11-28 17:10:19,633 DEBUG   SystemMonitor:23747 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-28 17:10:19,633 DEBUG   SystemMonitor:23747 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-28 17:10:19,633 DEBUG   SystemMonitor:23747 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-28 17:10:19,633 INFO    HandlerThread:23747 [interfaces.py:finish():202] Joined cpu monitor
2023-11-28 17:10:19,633 INFO    HandlerThread:23747 [interfaces.py:finish():202] Joined disk monitor
2023-11-28 17:10:19,633 INFO    HandlerThread:23747 [interfaces.py:finish():202] Joined memory monitor
2023-11-28 17:10:19,633 INFO    HandlerThread:23747 [interfaces.py:finish():202] Joined network monitor
2023-11-28 17:10:19,633 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:19,633 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-28 17:10:19,634 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 3
2023-11-28 17:10:19,634 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:19,634 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-28 17:10:19,634 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:19,634 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-28 17:10:19,634 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 4
2023-11-28 17:10:19,634 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:19,634 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-28 17:10:19,634 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:19,634 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-28 17:10:19,634 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 5
2023-11-28 17:10:19,634 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:19,634 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-28 17:10:19,634 DEBUG   SenderThread:23747 [sender.py:send():380] send: summary
2023-11-28 17:10:19,634 INFO    SenderThread:23747 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-28 17:10:19,634 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:19,634 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-28 17:10:19,634 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 6
2023-11-28 17:10:19,634 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:19,634 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-28 17:10:19,634 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:19,634 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-28 17:10:19,638 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: status_report
2023-11-28 17:10:19,734 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 7
2023-11-28 17:10:19,734 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:19,734 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-28 17:10:19,734 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:19,734 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-28 17:10:19,823 INFO    wandb-upload_0:23747 [upload_job.py:push():131] Uploaded file /var/folders/4x/c6fhdk_119l5rt8rg6hh9lk40000gn/T/tmpn864ttnwwandb/5cqx32lz-wandb-metadata.json
2023-11-28 17:10:20,284 INFO    Thread-12 :23747 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/conda-environment.yaml
2023-11-28 17:10:20,285 INFO    Thread-12 :23747 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/config.yaml
2023-11-28 17:10:20,286 INFO    Thread-12 :23747 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/wandb-metadata.json
2023-11-28 17:10:20,286 INFO    Thread-12 :23747 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/wandb-summary.json
2023-11-28 17:10:20,286 INFO    Thread-12 :23747 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/output.log
2023-11-28 17:10:20,585 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 17:10:22,294 INFO    Thread-12 :23747 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/output.log
2023-11-28 17:10:23,643 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 8
2023-11-28 17:10:23,643 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 17:10:23,643 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:23,643 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-28 17:10:23,643 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:23,643 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-28 17:10:23,644 INFO    SenderThread:23747 [job_builder.py:build():298] Attempting to build job artifact
2023-11-28 17:10:23,644 INFO    SenderThread:23747 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-28 17:10:23,692 INFO    SenderThread:23747 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-28 17:10:23,695 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 9
2023-11-28 17:10:23,695 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:23,696 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-28 17:10:23,696 DEBUG   SenderThread:23747 [sender.py:send():380] send: artifact
2023-11-28 17:10:24,305 INFO    Thread-12 :23747 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/output.log
2023-11-28 17:10:24,510 INFO    wandb-upload_1:23747 [upload_job.py:push():86] Skipped uploading /Users/jakesansom/Library/Application Support/wandb/artifacts/staging/tmpmxhafmgm
2023-11-28 17:10:24,884 INFO    wandb-upload_0:23747 [upload_job.py:push():89] Uploaded file /Users/jakesansom/Library/Application Support/wandb/artifacts/staging/tmp3_pnwads
2023-11-28 17:10:25,609 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: keepalive
2023-11-28 17:10:25,739 INFO    SenderThread:23747 [sender.py:send_artifact():1458] sent artifact job-https___github.com_jhsansom_advanced-compilers.git_train_embed.py - {'id': 'QXJ0aWZhY3Q6NjUyMDg5MjU0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExOTQ5OTA5NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjUyMDg0MTk0', 'versionIndex': 1}}}
2023-11-28 17:10:25,739 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:25,739 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-28 17:10:25,739 INFO    SenderThread:23747 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-28 17:10:26,315 INFO    SenderThread:23747 [dir_watcher.py:finish():388] scan: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files
2023-11-28 17:10:26,315 INFO    SenderThread:23747 [dir_watcher.py:finish():402] scan save: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/requirements.txt requirements.txt
2023-11-28 17:10:26,315 INFO    SenderThread:23747 [dir_watcher.py:finish():402] scan save: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/output.log output.log
2023-11-28 17:10:26,315 INFO    SenderThread:23747 [dir_watcher.py:finish():402] scan save: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/config.yaml config.yaml
2023-11-28 17:10:26,317 INFO    SenderThread:23747 [dir_watcher.py:finish():402] scan save: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/wandb-summary.json wandb-summary.json
2023-11-28 17:10:26,319 INFO    SenderThread:23747 [dir_watcher.py:finish():402] scan save: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/conda-environment.yaml conda-environment.yaml
2023-11-28 17:10:26,321 INFO    SenderThread:23747 [dir_watcher.py:finish():402] scan save: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/wandb-metadata.json wandb-metadata.json
2023-11-28 17:10:26,322 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 10
2023-11-28 17:10:26,323 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:26,323 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-28 17:10:26,324 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:26,324 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-28 17:10:26,324 INFO    SenderThread:23747 [file_pusher.py:finish():175] shutting down file pusher
2023-11-28 17:10:26,546 INFO    wandb-upload_2:23747 [upload_job.py:push():131] Uploaded file /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/config.yaml
2023-11-28 17:10:26,727 INFO    wandb-upload_1:23747 [upload_job.py:push():131] Uploaded file /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/requirements.txt
2023-11-28 17:10:26,777 INFO    wandb-upload_0:23747 [upload_job.py:push():131] Uploaded file /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/output.log
2023-11-28 17:10:26,788 INFO    wandb-upload_4:23747 [upload_job.py:push():131] Uploaded file /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/conda-environment.yaml
2023-11-28 17:10:27,158 INFO    wandb-upload_3:23747 [upload_job.py:push():131] Uploaded file /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/files/wandb-summary.json
2023-11-28 17:10:27,363 INFO    Thread-11 (_thread_body):23747 [sender.py:transition_state():613] send defer: 11
2023-11-28 17:10:27,363 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:27,364 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-28 17:10:27,364 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:27,364 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-28 17:10:27,364 INFO    SenderThread:23747 [file_pusher.py:join():181] waiting for file pusher
2023-11-28 17:10:27,364 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 12
2023-11-28 17:10:27,364 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:27,364 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-28 17:10:27,364 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:27,364 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-28 17:10:27,364 INFO    SenderThread:23747 [file_stream.py:finish():595] file stream finish called
2023-11-28 17:10:27,506 INFO    SenderThread:23747 [file_stream.py:finish():599] file stream finish is done
2023-11-28 17:10:27,506 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 13
2023-11-28 17:10:27,506 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:27,506 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-28 17:10:27,506 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:27,506 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-28 17:10:27,506 INFO    SenderThread:23747 [sender.py:transition_state():613] send defer: 14
2023-11-28 17:10:27,507 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: defer
2023-11-28 17:10:27,507 INFO    HandlerThread:23747 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-28 17:10:27,507 DEBUG   SenderThread:23747 [sender.py:send():380] send: final
2023-11-28 17:10:27,507 DEBUG   SenderThread:23747 [sender.py:send():380] send: footer
2023-11-28 17:10:27,507 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: defer
2023-11-28 17:10:27,507 INFO    SenderThread:23747 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-28 17:10:27,507 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 17:10:27,508 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 17:10:27,508 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: server_info
2023-11-28 17:10:27,508 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: server_info
2023-11-28 17:10:27,509 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: get_summary
2023-11-28 17:10:27,510 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-28 17:10:27,510 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-28 17:10:27,511 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: job_info
2023-11-28 17:10:27,551 DEBUG   SenderThread:23747 [sender.py:send_request():407] send_request: job_info
2023-11-28 17:10:27,551 INFO    MainThread:23747 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-28 17:10:27,551 INFO    MainThread:23747 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-28 17:10:27,551 INFO    MainThread:23747 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-28 17:10:27,552 DEBUG   HandlerThread:23747 [handler.py:handle_request():146] handle_request: shutdown
2023-11-28 17:10:27,552 INFO    HandlerThread:23747 [handler.py:finish():866] shutting down handler
2023-11-28 17:10:28,517 INFO    WriterThread:23747 [datastore.py:close():294] close: /Users/jakesansom/Desktop/CompilersProject/wandb/run-20231128_171016-o0h5m34z/run-o0h5m34z.wandb
2023-11-28 17:10:28,557 INFO    SenderThread:23747 [sender.py:finish():1536] shutting down sender
2023-11-28 17:10:28,557 INFO    SenderThread:23747 [file_pusher.py:finish():175] shutting down file pusher
2023-11-28 17:10:28,558 INFO    SenderThread:23747 [file_pusher.py:join():181] waiting for file pusher
